document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y
2023-12-07,1102,DAWLEY HOSPITALITY LLC,12631619,,2024-01-10,439585,225.0,8.0,SOCIAL SERVICES,,
2023-10-14,24SC08A305-SEP74,AVERA MCKENNAN,12029758,86,2024-01-10,438193,96.22,,,08,SOCIAL SERVICES
2024-01-01,VRM240105373585,SIOUX FALLS SCHOOL DIST,12055738,,2024-01-10,441893,655.02,19.0,HUMAN SERVICES,,
2024-01-01,339150-010124,GRAND ELECTRIC COOPERATIVE INC,12029648,,2024-01-10,438623,2.88,13.0,BUREAU OF INFORMATION & TELE.,,
2023-12-19,23-02174,DAVISON COUNTY SHERIFF,12054865,09,2024-01-10,438203,60.08,8.0,SOCIAL SERVICES,,
2023-12-18,RX582477,ANDERSON PHARMACY INC,12044448,,2024-01-10,438117,15.02,8.0,SOCIAL SERVICES,,
2024-01-01,581500101-010124,LACREEK ELECTRIC ASSN INC,12029562,,2024-01-10,438594,3330.0,13.0,BUREAU OF INFORMATION & TELE.,,
2024-01-02,21048257,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2024-01-10,438394,13.06,19.0,HUMAN SERVICES,,
2023-12-22,5288 12222023,KINGBROOK RURAL WATER SYSTEM,12033727,01,2024-01-10,439464,70.9,6.0,"GAME, FISH AND PARKS",,
2023-12-18,253138,WEB WATER BOTTLING COMPANY,12483966,,2024-01-10,439320,42.75,,,02,REVENUE
2024-01-02,21032492,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2024-01-10,438395,13.06,19.0,HUMAN SERVICES,,
2024-01-02,17278,SPEARFISH CHAMBER OF COMMERCE,12056382,,2024-01-10,438405,130.0,19.0,HUMAN SERVICES,,
2024-01-02,0923773/0927993,DUDLEY LAUNDRY CO,12057489,,2024-01-10,438966,13.54,19.0,HUMAN SERVICES,,
2024-01-01,VRM240104379839,"MARTIN, BRENDA K",12588771,,2024-01-10,439982,365.31,19.0,HUMAN SERVICES,,
2023-12-27,9094,SUTRAN INC,12334005,,2024-01-10,441895,60.0,19.0,HUMAN SERVICES,,
2024-01-03,0493062,HP INC,12125515,11,2024-01-10,438817,41.63,26.0,PUBLIC UTILITIES COMMISSION,,
2023-12-01,15321,ELEVATE RAPID CITY,12028567,,2024-01-10,430679,800.0,10.0,LABOR AND REGULATION,,
2023-12-22,379,MAY ADAM GERDES & THOMPSON,12029703,,2024-01-10,439341,5331.05,,,02,REVENUE
2023-12-28,INV308309868,CATALIS TAX AND CAMA,12689971,,2024-01-10,439219,18000.0,2.0,REVENUE,,
2023-12-18,23003108.00-6,MWH AMERICAS A NEW YORK CORPOR,12697627,,2024-01-10,438549,13482.98,,,11,TRANSPORTATION
2023-12-18,23003111.00-2,MWH AMERICAS A NEW YORK CORPOR,12697627,,2024-01-10,438548,3656.53,,,11,TRANSPORTATION
2023-12-22,4416960,INNOVATIVE OFFICE SOLUTIONS,12550348,,2024-01-10,439333,366.72,,,02,REVENUE
2023-12-19,995809,MAXI AIDS INC,12004130,,2024-01-10,438402,30.4,,,19,HUMAN SERVICES
2023-12-25,FC 1223,FALL RIVER AUTO SUPPLY INC,12041522,,2024-01-10,437852,1.68,14.0,PUBLIC SAFETY,,
2024-01-01,HUMPHREY3,"MARTIN, BRENDA K",12588771,,2024-01-10,439985,153.78,19.0,HUMAN SERVICES,,
2023-12-16,53074078,NORTHERN TOOL & EQUIPMENT CO,12022105,02,2024-01-10,439650,139.99,11.0,TRANSPORTATION,,
2023-12-12,28545,MCLAURY ENGINEERING INC,12050134,,2024-01-10,438521,17102.18,,,11,TRANSPORTATION
2023-11-12,OCT23CON241339,PERKINS COUNTY AUDITOR,12054296,04,2024-01-10,437331,610.08,9.0,HEALTH,,
2024-01-01,11757544,INTERSTATE TELECOMMUNICATION,12041506,,2024-01-10,437375,49.67,,,09,HEALTH
2023-11-03,VRM240104371534,BLACK HILLS SURGICAL HOSPITAL,12048213,,2024-01-10,439995,2311.85,,,19,HUMAN SERVICES
2024-01-02,9205341214,STRYKER SALES LLC,12019153,,2024-01-10,439588,879.45,,,09,HEALTH
2024-01-03,0124CON215705,"STOTZ, TAYLOR E",12712030,,2024-01-10,438218,5000.0,,,09,HEALTH
2023-12-27,56921,NORTHERN SAFETY TECHNOLOGY,12478444,,2024-01-10,439698,155.44,,,11,TRANSPORTATION
2024-01-03,0124CON215706,"MANNING, MADELINE M",12712027,,2024-01-10,438219,7500.0,,,09,HEALTH
2023-12-27,300207621223,NORTHWESTERN CORPORATION,12028962,15,2024-01-10,439075,86.34,,,11,TRANSPORTATION
2023-11-03,01073782,SHOE SENSATION INC,12565634,,2024-01-10,438373,58.49,,,19,HUMAN SERVICES
2024-01-03,1123CON220973,CONDUENT PUBLIC HEALTH SOL INC,12161498,,2024-01-10,438878,7746.85,,,09,HEALTH
2023-12-01,820010330,APH STORES INC,12558584,19,2024-01-10,438083,17.98,,,06,"GAME, FISH AND PARKS"
2023-12-01,EST 2 231041-2,STONE GROUP ARCHITECTS INC,12536653,,2024-01-10,438690,23089.5,,,06,"GAME, FISH AND PARKS"
2023-12-19,23-0316,MUNRO EARTHMOVING LLC,12709920,,2024-01-10,438046,5877.56,,,06,"GAME, FISH AND PARKS"
2023-09-21,101689,SOUTH DAKOTA ASSN OF,12056432,,2024-01-10,437724,165.0,3.0,AGRICULTURE & NAT. RESOURCES,,
2023-12-07,0924773,DUDLEY LAUNDRY CO,12057489,,2024-01-10,438965,10.18,,,10,LABOR AND REGULATION
2024-01-03,01401122,ROBINS WATER CONDITIONING INC,12043312,,2024-01-10,437637,46.03,4.0,TOURISM,,
2023-12-19,2987706,RUNNING SUPPLY INC,12021713,,2024-01-10,437094,140.13,,,06,"GAME, FISH AND PARKS"
2023-12-19,2987730,RUNNING SUPPLY INC,12021713,,2024-01-10,437093,27.99,,,06,"GAME, FISH AND PARKS"
2023-12-19,7675-251744,FALL RIVER AUTO SUPPLY INC,12041522,,2024-01-10,437854,486.86,14.0,PUBLIC SAFETY,,
2024-01-02,VRM240105380982,AVERA MCKENNAN,12029758,F9,2024-01-10,441900,13.06,19.0,HUMAN SERVICES,,
2023-12-28,23120561,COMPSYCH EMPL ASST PRGM INC,12659964,,2024-01-10,438638,17041.29,14.0,BUREAU OF HUMAN RESOURCES,,
2024-01-02,VRM240105376553,"VAN LIERE, SHERRY L",12586740,,2024-01-10,441904,384.24,19.0,HUMAN SERVICES,,
2024-01-02,84702,LAWRENCE & SCHILLER INC,12035149,,2024-01-10,438495,17814.0,4.0,TOURISM,,
2024-01-02,DL13831,WEST RIVER FOUNDATION,12017568,03,2024-01-10,441926,319.98,19.0,HUMAN SERVICES,,
2024-01-02,DECEMBER-2023,"TRAUTMAN, ALLAN A",12079329,,2024-01-10,438349,2780.7,19.0,HUMAN SERVICES,,
2024-01-08,I6UX-05M,GREGORY COUNTY HIGHWAY DEPT,12054356,10,2024-01-10,442215,840.0,,,11,TRANSPORTATION
2024-01-02,VRM240108380972,SANFORD  HEALTH,12198121,,2024-01-10,441943,13.06,19.0,HUMAN SERVICES,,
2024-01-03,0493042,HP INC,12125515,11,2024-01-10,438413,2387.49,19.0,HUMAN SERVICES,,
2024-01-01,INV00520,COUNCIL STATE TERRITRL EPIDEMM,12012868,,2024-01-10,437398,1750.0,,,09,HEALTH
2024-01-01,13168954,FORT RANDALL TELEPHONE CO,12047140,01,2024-01-10,437381,170.46,,,09,HEALTH
2023-12-14,729369,"JOHNSON, COLIN R",12172755,,2024-01-10,439515,500.0,,,06,"GAME, FISH AND PARKS"
2023-12-27,PS119-81568,CENTRAL SALT LLC,12339919,,2024-01-10,439125,2010.22,,,11,TRANSPORTATION
2023-12-20,SC12424C-065-5,DX THERAPY LLC,12605325,,2024-01-10,439928,2666.67,,,12,EDUCATION
2023-12-20,SC12424C-064-4,"STREMMEL, ANDREW J",12008324,,2024-01-10,440998,2300.0,,,12,EDUCATION
2024-01-01,958783413,ASSOCIATION OF REGULATORY,12012541,,2024-01-10,437397,850.0,,,09,HEALTH
2023-11-14,3552478024,STAPLES INC,12171650,,2024-01-10,437108,5.48,,,06,"GAME, FISH AND PARKS"
2023-12-27,91332,WALTER HARMDIERKS,12032644,,2024-01-10,439633,82.25,,,11,TRANSPORTATION
2023-12-18,1731,MENARDS,12019798,02,2024-01-10,439387,10.97,,,06,"GAME, FISH AND PARKS"
2023-12-20,IN0405430,RIVERSIDE TECHNOLOGIES INC,12163031,,2024-01-10,439923,3321.0,,,12,EDUCATION
2023-12-19,NR18007,CDW GOVERNMENT INC,12018139,01,2024-01-10,439922,26.0,,,12,EDUCATION
2023-12-27,56922,NORTHERN SAFETY TECHNOLOGY,12478444,,2024-01-10,439631,914.76,,,11,TRANSPORTATION
2023-12-19,01KX4700,OFFICE PRODUCTS CENTER INC,12124507,,2024-01-10,439906,35.0,,,12,EDUCATION
2023-07-23,635496A,"CAVEN, TIMOTHY G",12058583,,2024-01-10,438691,98.1,,,06,"GAME, FISH AND PARKS"
2024-01-01,T0942066JAN24,VALLEY TELECOMMUNICATIONS,12030189,,2024-01-10,437384,47.67,,,09,HEALTH
2024-01-02,0475,JANICE LEE TEDDER,12628471,,2024-01-10,438228,350.0,,,09,HEALTH
2024-01-03,13647,SHIELD & PEST CONTROL LLC,12688826,,2024-01-10,439959,165.0,19.0,HUMAN SERVICES,,
2023-12-27,862721,SUDS & DUDS INC,12049672,,2024-01-10,437479,142.18,,,11,TRANSPORTATION
2024-01-04,M0824SCH03,LAKE PRESTON SCHOOL DIST 38-3,12055625,01,2024-01-10,M439192,430.58,8.0,SOCIAL SERVICES,,
2023-08-09,24SC083138-JUL,MYERS & STAUFFER LLC,12513740,01,2024-01-10,438841,3565.0,,,08,SOCIAL SERVICES
2023-12-27,831,OLSON FUELS LLC,12636010,A0,2024-01-10,437468,4777.5,,,11,TRANSPORTATION
2023-12-27,8120751223,COMMUNITY COORDINATED TRANSPOR,12050075,,2024-01-10,439243,544.0,,,11,TRANSPORTATION
2024-01-02,7588853,RUNNING SUPPLY INC,12021713,02,2024-01-10,438390,166.96,19.0,HUMAN SERVICES,,
2024-01-02,84687,LAWRENCE & SCHILLER INC,12035149,,2024-01-10,438493,17400.0,4.0,TOURISM,,
2023-12-21,334330,CHS INC,12020868,09,2024-01-10,437475,1279.84,11.0,TRANSPORTATION,,
2024-01-04,M0824SCH03,COLOME CONSOLIDATED SCH 59-3,12032393,01,2024-01-10,M439192,608.65,8.0,SOCIAL SERVICES,,
2023-12-15,458737,SHORT ELLIOTT HENDRICKSON INC,12021809,,2024-01-10,438557,2105.78,11.0,TRANSPORTATION,,
2023-10-23,05U7-01,SPENCER QUARRIES INC,12029286,,2024-01-10,441070,64736.07,11.0,TRANSPORTATION,,
2023-12-18,752,COSLA INC,12117948,,2024-01-10,439899,8000.0,12.0,EDUCATION,,
2024-01-04,M0824SCH03,CUSTER SCHOOL DISTRICT 16-1,12055455,01,2024-01-10,M439192,2944.59,8.0,SOCIAL SERVICES,,
2023-12-26,1200580882,HDR ENGINEERING INC,12058279,02,2024-01-10,441016,1535.89,,,11,TRANSPORTATION
2024-01-04,M0824SCH03,CORSICA-STICKNEY PUBLIC SCHOOL,12513600,,2024-01-10,M439192,662.19,8.0,SOCIAL SERVICES,,
2024-01-03,GENPAY2023-11,DEPARTMENT OF CORRECTIONS,STATE,64,2024-01-10,437916,175704.13,18.0,CORRECTIONS,,
2024-01-04,1133,JULES ENTERPRISE GROUP INC,12707087,,2024-01-10,441010,3500.0,18.0,CORRECTIONS,,
2023-12-20,208000748,BISON IMPLEMENT CO INC,12037078,,2024-01-10,437886,147.73,14.0,PUBLIC SAFETY,,
2023-12-20,1GS-1220-09921,AUTO GLASS SOLUTIONS INC,12006710,,2024-01-10,437883,40.0,14.0,PUBLIC SAFETY,,
2024-01-04,M0824SCH03,CLARK SCHOOL DISTRICT 12-2,12055408,01,2024-01-10,M439192,347.45,8.0,SOCIAL SERVICES,,
2023-12-19,S0857791,SUDS & DUDS INC,12049672,,2024-01-10,435011,16.97,14.0,PUBLIC SAFETY,,
2024-01-04,M0824SCH03,BOWDLE SCHOOL 22-1,12055526,01,2024-01-10,M439192,169.34,8.0,SOCIAL SERVICES,,
2024-01-04,M0824SCH03,BON HOMME SCHOOL DISTRICT 4-2,12032804,02,2024-01-10,M439192,1496.21,8.0,SOCIAL SERVICES,,
2024-01-03,GM2023-12,DEPARTMENT OF CORRECTIONS,STATE,64,2024-01-10,437917,5757.3,,,18,CORRECTIONS
2024-01-04,M0824SCH03,BERESFORD SCHOOL DISTRICT 61-2,12055655,01,2024-01-10,M439192,1024.23,8.0,SOCIAL SERVICES,,
2024-01-04,M0824SCH03,BELLE FOURCHE SCHOOL DIST 9-1,12055366,01,2024-01-10,M439192,2719.55,8.0,SOCIAL SERVICES,,
2024-01-04,M0824SCH03,ARMOUR SCHOOL DISTRICT 21-1,12055516,01,2024-01-10,M439192,933.8,8.0,SOCIAL SERVICES,,
2023-12-26,1200580762,HDR ENGINEERING INC,12058279,02,2024-01-10,441017,1297.22,,,11,TRANSPORTATION
2024-01-04,23105570-2024-01,CITY OF PIERRE,12054968,01,2024-01-10,440977,162.09,18.0,CORRECTIONS,,
2023-12-15,INV-103059,ASH GROVE HOLDINGS INC,12011838,,2024-01-10,439652,86.71,11.0,TRANSPORTATION,,
2023-12-16,NQ30420,CDW GOVERNMENT INC,12018139,01,2024-01-10,437785,640.0,11.0,TRANSPORTATION,,
2023-12-15,458741,SHORT ELLIOTT HENDRICKSON INC,12021809,,2024-01-10,438553,44488.84,11.0,TRANSPORTATION,,
2023-12-20,412797-5 DEC23,NORTHWESTERN CORPORATION,12028962,15,2024-01-10,438789,159.22,14.0,PUBLIC SAFETY,,
2024-01-03,1123CON240193,INTERLAKES COMMUNITY ACTION PT,12031737,,2024-01-10,438875,19600.59,,,09,HEALTH
2024-01-02,2023-12,"LEWANDOWSKI, REBECCA",12105270,,2024-01-10,439932,197.0,18.0,CORRECTIONS,,
2023-12-08,265812,ALFRED BENESCH & COMPANY,12535038,,2024-01-10,441029,234.31,11.0,TRANSPORTATION,,
2023-12-19,88416445,BUILDERS FIRSTSOURCE INC,12555010,,2024-01-10,439429,41.19,,,06,"GAME, FISH AND PARKS"
2023-12-20,00077055,A & B WELDING SUPPLY CO INC,12030816,,2024-01-10,437087,88.5,,,06,"GAME, FISH AND PARKS"
2023-11-27,140006,SOUTHERN HILLS LAW PLLC,12712103,,2024-01-10,439957,1500.0,,,19,HUMAN SERVICES
2023-11-27,A00262174D68AB2F,SCANSTAT TECHNOLOGIES LLC,12365139,01,2024-01-10,438380,35.0,,,19,HUMAN SERVICES
2024-01-03,1223CON240286,MIDWEST SOLUTIONS INC,12199902,,2024-01-10,438880,2723.66,,,09,HEALTH
2023-12-21,33172,MONROE TRUCK EQUIPMENT INC,12404752,,2024-01-10,439064,789.22,11.0,TRANSPORTATION,,
2024-01-04,014370CON240427,MEDIA ONE INC,12033887,,2024-01-10,438870,4477.35,,,09,HEALTH
2024-01-04,014371CON240427,MEDIA ONE INC,12033887,,2024-01-10,438871,3625.0,,,09,HEALTH
2024-01-04,1223CON240003,LYNNS DAKOTAMART INC,12051339,,2024-01-10,438860,1450.0,,,09,HEALTH
2024-01-04,20443CON240347,INSIGHT MARKETING DESIGN INC,12002233,,2024-01-10,438865,4167.0,,,09,HEALTH
2023-12-21,23S3127396122123,LAMB MOTOR CO INC,12052151,,2024-01-10,437905,86004.0,14.0,PUBLIC SAFETY,,
2024-01-04,20444CON240347,INSIGHT MARKETING DESIGN INC,12002233,,2024-01-10,438864,8000.0,,,09,HEALTH
2024-01-02,30752,M & R SIGNS & BILLBOARDS INC,12052888,,2024-01-10,437918,225.0,18.0,CORRECTIONS,,
2023-12-12,2312-225666,WATERTOWN CASHWAY LUMBER INC,12039996,,2024-01-10,439408,744.95,6.0,"GAME, FISH AND PARKS",,
2024-01-04,20446CON240880,INSIGHT MARKETING DESIGN INC,12002233,,2024-01-10,438862,1000.0,,,09,HEALTH
2024-01-04,E0940493CON24202,SDSU,SDSU,A1,2024-01-10,439038,0.0,,,09,HEALTH
2024-01-08,91630,WICHITA WATER CONDITIONING INC,12698125,,2024-01-10,442179,19.98,,,18,CORRECTIONS
2023-12-12,38134,NOVEYA INCORPORATED,12053327,,2024-01-10,438056,77.0,6.0,"GAME, FISH AND PARKS",,
2023-12-21,PPE PYMT#1,CITY OF SELBY,12055047,,2024-01-10,437817,13050.0,14.0,PUBLIC SAFETY,,
2023-12-21,23S3443247122123,BECK MOTORS INC,12032416,,2024-01-10,437903,71724.0,14.0,PUBLIC SAFETY,,
2023-12-12,38135,NOVEYA INCORPORATED,12053327,,2024-01-10,438055,77.0,6.0,"GAME, FISH AND PARKS",,
2024-01-05,I6L6-18M,"KNISPEL, STANLEY J",12528068,,2024-01-10,441055,550.0,,,11,TRANSPORTATION
2024-01-01,11751095,INTERSTATE TELECOMMUNICATION,12041506,,2024-01-10,437374,82.34,,,09,HEALTH
2023-12-19,1699178,RUNNING SUPPLY INC,12021713,13,2024-01-10,439667,20.28,,,11,TRANSPORTATION
2023-12-21,IN4415636,INNOVATIVE OFFICE SOLUTIONS,12550348,,2024-01-10,439921,111.94,,,12,EDUCATION
2024-01-02,10080,PROFESSIONAL HEARING SERVICES,12051508,,2024-01-10,438343,13.06,19.0,HUMAN SERVICES,,
2024-01-02,001,"MRAZEK, SAMANTHA",12712063,,2024-01-10,439949,350.0,19.0,HUMAN SERVICES,,
2024-01-01,WHITLOCKA8,"MARTIN, BRENDA K",12588771,,2024-01-10,439978,126.32,19.0,HUMAN SERVICES,,
2024-01-01,581500101-010124,LACREEK ELECTRIC ASSN INC,12029562,,2024-01-10,438594,3330.0,,,013,BUREAU OF INFORMATION & TELE.
2024-01-01,339150-010124,GRAND ELECTRIC COOPERATIVE INC,12029648,,2024-01-10,438623,2.88,,,013,BUREAU OF INFORMATION & TELE.
2024-01-01,3363 01012024,H-D ELECTRIC COOPERATIVE INC,12029384,,2024-01-10,438618,187.49,,,013,BUREAU OF INFORMATION & TELE.
2024-01-01,WERDIN1,"MARTIN, BRENDA K",12588771,,2024-01-10,439973,55.25,19.0,HUMAN SERVICES,,
2023-12-29,566200001-122923,SOUTHEASTERN ELECTRIC COOP,12051401,02,2024-01-10,438621,307.51,,,013,BUREAU OF INFORMATION & TELE.
2023-12-27,14902-12272023,ROBINS WATER CONDITIONING INC,12043312,,2024-01-10,438607,137.8,,,013,BUREAU OF INFORMATION & TELE.
2023-12-26,83 12/26/2023,BDM RURAL WATER SYSTEM,12017530,,2024-01-10,438608,46.0,,,013,BUREAU OF INFORMATION & TELE.
2023-12-22,547823669,MIDAMERICAN ENERGY COMPANY,12025501,,2024-01-10,438620,9.25,,,013,BUREAU OF INFORMATION & TELE.
2023-12-22,082401164-BRMACC,US POSTAL SERVICE-LAKE ANDES,12005421,54,2024-01-10,437747,225.0,,,10,LABOR AND REGULATION
2023-12-15,21WO0005770,BUTLER MACHINERY CO,12027105,,2024-01-10,438644,2276.58,,,03,AGRICULTURE & NAT. RESOURCES
2023-12-28,347523/1,OLSONS HARDWARE INC,12047229,,2024-01-10,439706,17.36,,,11,TRANSPORTATION
2023-12-31,VRM240105376507,NORTHERN HILLS TRAINING CENTER,12035491,,2024-01-10,441885A,365.31,19.0,HUMAN SERVICES,,
2023-12-20,11126806-00,VOSS ELECTRIC COMPANY,12058053,,2024-01-10,438253,271.8,,,10,LABOR AND REGULATION
2023-12-21,SVENDSEN2,SPEARFISH CANYON RESORTS LLC,12046138,,2024-01-10,435444,75.0,4.0,TOURISM,,
2023-12-28,302114906,AGTEGRA COOPERATIVE,12029118,05,2024-01-10,439082,10.8,,,11,TRANSPORTATION
2023-10-15,500743,BOOM CONCRETE INC,12049592,,2024-01-10,439460,2010.65,,,06,"GAME, FISH AND PARKS"
2023-12-14,82479EE017282,MIDWEST MOTEL OF MITCHELL,12048330,,2024-01-10,439015,78.5,9.0,HEALTH,,
2024-01-01,VRM240105373529,SIOUX FALLS SCHOOL DIST,12055738,,2024-01-10,441890,655.02,19.0,HUMAN SERVICES,,
2024-01-01,SIMPSON1,"MARTIN, BRENDA K",12588771,,2024-01-10,438353,171.35,19.0,HUMAN SERVICES,,
2024-01-01,OWNENS2,"MARTIN, BRENDA K",12588771,,2024-01-10,439986,62.39,19.0,HUMAN SERVICES,,
2024-01-02,307A,"DRIESEN, BETHANY M",12579898,,2024-01-10,438321,110.82,19.0,HUMAN SERVICES,,
2024-01-02,307C,"DRIESEN, BETHANY M",12579898,,2024-01-10,438323,221.64,19.0,HUMAN SERVICES,,
2024-01-02,307E,"DRIESEN, BETHANY M",12579898,,2024-01-10,438325,443.28,19.0,HUMAN SERVICES,,
2024-01-02,307P,"DRIESEN, BETHANY M",12579898,,2024-01-10,438336,110.82,19.0,HUMAN SERVICES,,
2023-12-01,15321,ELEVATE RAPID CITY,12028567,,2024-01-10,430679,800.0,,,10,LABOR AND REGULATION
2024-01-01,4703,LIFEWORKS INC,12117541,,2024-01-10,438355,454.3,19.0,HUMAN SERVICES,,
2023-10-20,1895,"BRADEEN, TIM",12366416,,2024-01-10,438681,7250.0,,,06,"GAME, FISH AND PARKS"
2024-01-05,37106750-2024-01,CITY OF PIERRE,12054968,01,2024-01-10,440976,6485.53,,,18,CORRECTIONS
2024-01-02,63648,LOU HAMMOND GROUP DENVER INC,12682843,,2024-01-10,438498,197.63,4.0,TOURISM,,
2024-01-02,4035245-2/DEC23,NORTHWESTERN ENERGY,12028962,,2024-01-10,439948,475.72,19.0,HUMAN SERVICES,,
2023-10-15,260854,ALFRED BENESCH & COMPANY,12535038,,2024-01-10,441023,1218.15,,,11,TRANSPORTATION
2023-10-15,260855,ALFRED BENESCH & COMPANY,12535038,,2024-01-10,441024,117.15,,,11,TRANSPORTATION
2024-01-02,4035244-5/DEC23,NORTHWESTERN ENERGY,12028962,,2024-01-10,439947,491.05,19.0,HUMAN SERVICES,,
2024-01-02,359010,SANFORD  HEALTH,12198121,,2024-01-10,438392,13.06,19.0,HUMAN SERVICES,,
2023-09-26,INVIRD1640004304,INTERNATL ROAD DYNAMICS CORP,12480268,,2024-01-10,438524,33215.28,,,11,TRANSPORTATION
2024-01-02,307G,"DRIESEN, BETHANY M",12579898,,2024-01-10,438327,443.28,19.0,HUMAN SERVICES,,
2023-12-18,DSR4718 PW121,KRANZBURG TOWNSHIP,12623342,,2024-01-10,437835,816.97,14.0,PUBLIC SAFETY,,
2023-12-18,7675-251695,FALL RIVER AUTO SUPPLY INC,12041522,,2024-01-10,437855,42.65,14.0,PUBLIC SAFETY,,
2023-12-21,TOPLE2,SPEARFISH CANYON RESORTS LLC,12046138,,2024-01-10,435440,75.0,4.0,TOURISM,,
2024-01-04,014140046,WEX HEALTH INC,12660084,,2024-01-10,438462,100.0,14.0,BUREAU OF HUMAN RESOURCES,,
2024-01-02,307O,"DRIESEN, BETHANY M",12579898,,2024-01-10,438335,110.82,19.0,HUMAN SERVICES,,
2024-01-02,307I,"DRIESEN, BETHANY M",12579898,,2024-01-10,438329,443.28,19.0,HUMAN SERVICES,,
2024-01-03,91113E,GOVERNORS INN,12043110,,2024-01-10,437634,231.0,,,010,GOVERNOR'S OFFICE
2024-01-03,IN4422577,INNOVATIVE OFFICE SOLUTIONS,12550348,,2024-01-10,439287,254.8,,,010,GOVERNOR'S OFFICE
2024-01-05,1525,MADPRUNE INC,12540864,,2024-01-10,439292,805.28,,,010,GOVERNOR'S OFFICE
2024-01-05,589902,QUALIFIED PRESORT SERVICE LLC,12011039,,2024-01-10,439290,225.41,,,010,GOVERNOR'S OFFICE
2024-01-01,MARTINEZ3,"MARTIN, BRENDA K",12588771,,2024-01-10,439984,62.39,19.0,HUMAN SERVICES,,
2023-12-19,138570,NORTHERN BALANCE AND SCALE INC,12021934,,2024-01-10,438996,184.5,,,09,HEALTH
2023-12-19,8611822,FISHER SCIENTIFIC COMPANY LLC,12012322,01,2024-01-10,438980,154.84,,,09,HEALTH
2023-12-15,8683790X12232023,AT&T MOBILITY LLC,12682659,,2024-01-10,438411,4833.32,,,19,HUMAN SERVICES
2024-01-04,VRM240105381175,"HERMAN, JESSYCA E",12087999,,2024-01-10,441902,319.98,19.0,HUMAN SERVICES,,
2024-01-04,VRM240104380216,LIFE QUEST,12035739,01,2024-01-10,440007,194.29,19.0,HUMAN SERVICES,,
2024-01-04,M0824SCH03,MADISON CENTRAL SCHOOL,12031301,03,2024-01-10,M439192,1216.64,8.0,SOCIAL SERVICES,,
2024-01-04,DL13842,WEST RIVER FOUNDATION,12017568,03,2024-01-10,441910,266.65,19.0,HUMAN SERVICES,,
2024-01-04,1130A,E-Z STOP FOOD MART INC,12035431,03,2024-01-10,441886,59.13,19.0,HUMAN SERVICES,,
2023-12-20,264252,STEVES TIRE & SERVICE INC,12047467,,2024-01-10,437892,85.79,14.0,PUBLIC SAFETY,,
2024-01-03,VRM240108381078,RAPID CITY MEDICAL CENTER,12029569,01,2024-01-10,441953,13.06,19.0,HUMAN SERVICES,,
2024-01-03,VRM240104375778,"THEEL, DENNIS L",12582916,,2024-01-10,439967,2012.46,19.0,HUMAN SERVICES,,
2024-01-03,VRM240103381093,"MOEN, MEAGAN",12707309,,2024-01-10,438387,29.95,19.0,HUMAN SERVICES,,
2023-12-28,19625710,MCMASTER-CARR SUPPLY COMPANY,12016786,,2024-01-10,437495,102.03,,,11,TRANSPORTATION
2023-12-28,16706,SOUTH DAKOTA NEWSPAPER SERV,12029665,,2024-01-10,438734,550.0,,,11,TRANSPORTATION
2024-01-01,10248969,TRIOTEL COMMUNICATIONS INC,12029960,,2024-01-10,438224,34.29,,,09,HEALTH
2023-12-19,10023061298,MP FT PIERRE LLC,12511684,,2024-01-10,438432,109.0,,,27,UNIFIED JUDICIAL SYSTEMS
2023-12-19,2272254,PREMIER BIOTECH LLC,12452869,,2024-01-10,437978,562.5,,,27,UNIFIED JUDICIAL SYSTEMS
2024-01-03,767737,AUGUSTANA COLLEGE ASSOCIATION,12029714,08,2024-01-10,438364,9699.43,19.0,HUMAN SERVICES,,
2023-12-19,39898741,MATTHEW BENDER & COMPANY INC,12005509,02,2024-01-10,437974,397.31,,,27,UNIFIED JUDICIAL SYSTEMS
2023-12-28,145206258,TJKC LLC,12554216,,2024-01-10,438725,9.99,,,11,TRANSPORTATION
2024-01-01,D12400292,CHEYENNE RIVER SIOUX TRIBE,12033799,01,2024-01-10,439897,90.25,,,12,EDUCATION
2024-01-03,406687,COMMISSION ON REHABILITATION,12225477,,2024-01-10,439950,75.0,19.0,HUMAN SERVICES,,
2023-10-04,260849,ALFRED BENESCH & COMPANY,12535038,,2024-01-10,441020,325.01,,,11,TRANSPORTATION
2023-12-23,SC12423C-645-2,LAURIE C PHELAN,12708592,,2024-01-10,441002,3000.0,,,12,EDUCATION
2023-12-22,10720763175,DELL MARKETING LP,12118714,,2024-01-10,439925,114.84,,,12,EDUCATION
2022-09-20,P202223383,PHEASANTS FOREVER INC,12022167,03,2024-01-10,439444,2340.0,6.0,"GAME, FISH AND PARKS",,
2024-01-01,102419012,ALLIANCE COMMUNICATIONS COOP,12028820,,2024-01-10,437368,47.0,,,09,HEALTH
2023-12-19,8700933,FISHER SCIENTIFIC COMPANY LLC,12012322,01,2024-01-10,438981,335.79,,,09,HEALTH
2023-12-23,1X6W89513,UNITED PARCEL SERVICE,12017083,01,2024-01-10,437401,30.0,,,09,HEALTH
2023-08-04,24SC08A305-JL157,AVERA MCKENNAN,12029758,86,2024-01-10,438184,4977.0,,,08,SOCIAL SERVICES
