agency,document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt
19,2023-02-28,VRM230310365403,CAREER ADVANTAGE,12035722,01,2023-03-15,187062,831.76
19,2023-02-28,VRM230310365408,CAREER ADVANTAGE,12035722,01,2023-03-15,187066,831.76
19,2023-02-17,DCC3638212,MOONLIGHT EXAMINATIONS LLC,12623068,,2023-03-15,183845,791.13
19,2023-03-08,269O,"DRIESEN, BETHANY M",12579898,,2023-03-15,185522,105.54
11,2023-01-27,63484,HOUSTON ENGINEERING INC,12027385,,2023-03-15,185711,66158.76
19,2023-02-15,DCM53009894,OPHTHALMOLOGY LTD,12032781,,2023-03-15,182458,13.06
19,2023-03-08,470,"GRATE, LEANN",12496648,,2023-03-15,185462,349.57
19,2023-02-16,DCM51684646,MRO CORPORATION,12001913,,2023-03-15,182478,13.76
19,2023-03-04,HOWELL1,"MARTIN, BRENDA K",12588771,,2023-03-15,187779,376.38
19,2023-02-01,VRM230308365489,NORTHERN HILLS TRAINING CENTER,12035491,,2023-03-15,185582,931.8
12,2023-03-14,M1230253,MARSHALL COUNTY MEMORIAL HOSP,12039427,01,2023-03-15,M188075,20.92
19,2023-02-17,DCC3745014,DAKOTA GROUP LLC,12543506,,2023-03-15,186918,343.22
19,2023-02-17,DCC3743985,BRIDGEWAY COUNSELING CENTER,12199554,,2023-03-15,186917,343.22
19,2023-02-17,DCC3660254,MOONLIGHT EXAMINATIONS LLC,12623068,,2023-03-15,186907,641.55
19,2023-02-17,DCC3653426,BRIDGEWAY COUNSELING CENTER,12199554,,2023-03-15,186904,343.22
12,2023-03-14,M1230253,"LARSON, KRISTIE M",12270863,,2023-03-15,M188075,4841.85
19,2023-03-06,23SC195009-FEB23,WESTERN RESOURCES FOR,12041771,,2023-03-15,187986,11735.34
12,2023-03-14,M1230253,"PECHOUS, REBECCA J",12387139,,2023-03-15,M188075,987.77
19,2023-02-17,DCC3632296,MOONLIGHT EXAMINATIONS LLC,12623068,,2023-03-15,183842,343.22
19,2023-02-17,DCC3632159,MOONLIGHT EXAMINATIONS LLC,12623068,,2023-03-15,183840,343.22
19,2023-02-17,12030707100,RUDOLPHS SHOES INC,12198099,,2023-03-15,185545,100.0
12,2023-03-14,M1230253,"KROUSE, KRISTI K",12104599,,2023-03-15,M188075,1137.4
12,2023-03-14,M1230253,VERMILLION SCHOOL DIST 13-1,12055419,01,2023-03-15,M188075,509.56
19,2023-02-16,DCM53129230,AVERA MCKENNAN,12029758,A0,2023-03-15,182565,35.0
19,2023-02-16,DCM53011146,CIOX HEALTH LLC,12115581,01,2023-03-15,182562,29.53
19,2023-02-16,DCM53010154,RURAL HEALTH CARE INC,12041219,20,2023-03-15,182561,18.06
19,2023-03-06,3-710670-00FEB23,CITY OF PIERRE,12054968,,2023-03-15,182578,725.3
19,2023-03-06,322715,SANFORD  HEALTH,12198121,,2023-03-15,187785,13.06
12,2023-03-14,M1230253,"ALLEN, MELISSA C",12303443,,2023-03-15,M188075,1512.49
19,2023-03-06,4264,SOUTHEAST TECHNICAL INSTITUTE,12055738,11,2023-03-15,185547,3825.0
12,2023-03-14,M1230253,SIOUX FALLS SCHOOL DIST,12055738,,2023-03-15,M188075,254.28
19,2023-03-08,269M,"DRIESEN, BETHANY M",12579898,,2023-03-15,185520,211.08
19,2023-02-13,10773L,REGENCY MIDWEST VENTURES LTD,12177768,03,2023-03-15,185480,154.0
19,2023-03-08,CARENOVEMBER22,"SPILDE, DIANE",12649482,,2023-03-15,187076,375.0
19,2023-02-13,23SC193210-JAN23,SDSU,SDSU,A1,2023-03-15,187992,0.0
19,2023-03-08,269F,"DRIESEN, BETHANY M",12579898,,2023-03-15,185513,211.08
19,2023-02-20,DCM52176309,SHARECARE HEALTH DATA SERVICES,12443553,02,2023-03-15,186973,10.76
19,2023-02-15,DCM52792801,MRO CORPORATION,12001913,,2023-03-15,182428,14.26
19,2023-02-15,DCM52787828,BEHAVIOR MANAGEMENT SYSTEMS,12030341,,2023-03-15,182425,18.56
19,2023-02-15,DCM52767460,CIOX HEALTH LLC,12115581,01,2023-03-15,183898,35.0
19,2023-02-10,DCM52077443,SHARECARE HEALTH DATA SERVICES,12443553,02,2023-03-15,186970,13.06
19,2023-02-10,DCM51919782,SHARECARE HEALTH DATA SERVICES,12443553,02,2023-03-15,186967,10.76
19,2023-02-09,2520146610,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2023-03-15,187354,10.01
27,2023-02-14,19944,LATHAN ASBRA,12001977,,2023-03-15,186314,35.0
12,2023-03-14,M1230253,RUSHMORE SPEECH INC,12002252,,2023-03-15,M188075,1750.24
12,2023-03-14,M1230253,SOUTH DAKOTA SPEECH PATHOLOGY,12663926,,2023-03-15,M188075,792.34
12,2023-03-14,M1230253,"VISSIA, ANGELA",12559741,,2023-03-15,M188075,422.52
19,2023-02-15,399965,KELLY MIDWEST VENTURES LP,12141895,05,2023-03-15,185490,77.0
19,2023-02-15,396299,KELLY MIDWEST VENTURES LP,12141895,05,2023-03-15,185504,77.0
19,2023-02-14,GT07586,CDW GOVERNMENT INC,12018139,01,2023-03-15,185506,52.0
19,2023-01-31,23SC195512003851,COMMUNICATION SERV FOR DEAF,12034090,06,2023-03-15,187982,28387.26
19,2023-03-03,DCC3511665,KRISTINE M BASTIAN,12537353,,2023-03-15,186892,666.55
11,2023-01-25,INV130741,HORN PLASTICS INC,12027712,,2023-03-15,186459,2602.25
19,2023-02-15,DCM52871476,CIOX HEALTH LLC,12115581,01,2023-03-15,182433,35.0
19,2023-02-15,DCM52990280,MRO CORPORATION,12001913,,2023-03-15,182452,10.76
19,2023-02-13,CARESEPT22,"GOLDEN, RONALD W",12659766,,2023-03-15,187082,260.0
11,2023-01-31,36239,FELSBURG HOLT & ULLEVIG,12121713,,2023-03-15,187154,16640.5
11,2023-01-31,159839,HOWARD R GREEN COMPANY,12164334,,2023-03-15,187161,31858.92
11,2023-01-27,9310299282,LAWSON PRODUCTS INC,12223515,01,2023-03-15,186446,62.4
11,2023-01-27,71987,MADISON TIRES INC,12052300,,2023-03-15,186593,30.0
27,2023-02-15,2240500,PREMIER BIOTECH LLC,12452869,,2023-03-15,187491,625.0
19,2023-03-08,269G,"DRIESEN, BETHANY M",12579898,,2023-03-15,185514,211.08
14,2023-03-01,702317,ABERDEEN CHRYSLER CENTER,12041676,,2023-03-15,186102,118.45
12,2023-03-14,M1230253,ORTHOTIC & PROSTHETIC SPECIALT,12053108,,2023-03-15,M188075,60.0
11,2023-02-27,261451020223,NORTHWESTERN ENERGY,12028962,15,2023-03-15,184251,848.39
19,2023-02-16,DCM52684707,MRO CORPORATION,12001913,,2023-03-15,182534,31.76
11,2023-02-13,75162,DUSTBUSTERS ENTERPRISES INC,12622888,,2023-03-15,186690,8284.14
12,2023-03-14,M1230253,"KEIZER, SUSAN E",12211505,,2023-03-15,M188075,397.4
19,2023-02-16,DCM52782330,MRO CORPORATION,12001913,,2023-03-15,182550,10.76
19,2023-02-16,DCM52744962,MRO CORPORATION,12001913,,2023-03-15,182543,10.76
19,2023-02-17,DCM52515790,CIOX HEALTH LLC,12115581,01,2023-03-15,187896,12.03
12,2023-03-14,M1230253,"KIEFFER, KATHERINE",12085347,,2023-03-15,M188075,1198.74
14,2023-03-02,HLS-2022-00304-5,PENNINGTON COUNTY SHERIFF,12055008,03,2023-03-15,186202,4942.15
12,2023-03-14,M1230253,KIDSPEAK LLC,12627383,,2023-03-15,M188075,10731.2
12,2023-03-14,M1230253,"HONEYCUTT, WENDY A",12439575,,2023-03-15,M188075,2652.66
12,2023-03-14,M1230253,"GRAMM, SHANNA L",12518299,,2023-03-15,M188075,2580.83
12,2023-03-14,M1230253,HANDS ON HEALTH INC,12049853,,2023-03-15,M188075,410.2
19,2023-02-16,DCM52692936,MRO CORPORATION,12001913,,2023-03-15,182537,10.76
11,2023-02-13,75161,DUSTBUSTERS ENTERPRISES INC,12622888,,2023-03-15,186464,15594.0
19,2023-02-16,DCM52668636,MRO CORPORATION,12001913,,2023-03-15,182532,35.0
19,2023-03-06,6309,SOUTHEASTERN BEHAV HLTHCARE,12029954,03,2023-03-15,187773,28.47
19,2023-02-16,DCM52630884,CIOX HEALTH LLC,12115581,01,2023-03-15,182529,12.03
19,2023-03-03,5648791,RUNNING SUPPLY INC,12021713,04,2023-03-15,187019,159.97
12,2023-03-14,M1230253,WINNER SCHOOL DISTRICT 59-2,12055830,,2023-03-15,M188075,143.3
19,2023-03-03,23SC192032030323,SHERYL SMITH,12622730,,2023-03-15,187569,2652.0
19,2023-02-13,9019-9023,MISSOURI RIVERS EDGE LLC,12159033,,2023-03-15,185478,154.0
19,2023-02-13,8876-9110,MISSOURI RIVERS EDGE LLC,12159033,,2023-03-15,185497,847.0
11,2023-02-06,21003335.01-4,IMEG CORP,12595073,,2023-03-15,185697,18701.87
11,2023-02-06,21003337.01-3,IMEG CORP,12595073,,2023-03-15,185689,25587.3
11,2023-02-06,2222474,STAN HOUSTON EQUIPMENT CO INC,12029693,,2023-03-15,186453,8.03
11,2023-02-06,33604557,GREATAMERICA FINANCIAL SRV COP,12025514,01,2023-03-15,186479,380.4
11,2023-02-06,75256,DUSTBUSTERS ENTERPRISES INC,12622888,,2023-03-15,186465,34030.11
11,2023-02-07,11705229,FORCE AMERICA DISTRIBUTING LLC,12544499,,2023-03-15,186525,249.3
19,2023-02-13,10773K,REGENCY MIDWEST VENTURES LTD,12177768,03,2023-03-15,185482,77.0
12,2023-03-14,M1230253,CHILDRENS CARE HOSP & SCHOOL,12029968,02,2023-03-15,M188075,3113.95
27,2023-02-16,6058533337 FEB23,CENTURYLINK COMMUNICATIONS LLC,12188416,,2023-03-15,187470,128.1
12,2023-03-14,M1230253,BELLE FOURCHE SCHOOL DIST 9-1,12055366,,2023-03-15,M188075,52.85
19,2023-02-16,DCM51852093,PROVIDENCE HEALTH & SERVICES W,12463733,,2023-03-15,182482,23.0
12,2023-03-14,M1230253,NORTHEAST ED SERV CO-OP 28-201,12037152,,2023-03-15,M188075,2533.0
14,2023-03-01,632382386,CENTURYLINKCOMM,12188416,03,2023-03-15,185666,5240.99
14,2023-03-02,0377124-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2023-03-15,187447,289.0
12,2023-03-14,M1230253,SMALL TALK SPEECH THERAPY INC,12141255,,2023-03-15,M188075,1196.02
19,2023-03-06,6302,SOUTHEASTERN BEHAV HLTHCARE,12029954,03,2023-03-15,187771,521.86
19,2023-03-06,6300,SOUTHEASTERN BEHAVIORAL,12029954,,2023-03-15,187776,963.03
12,2023-03-14,M1230253,"MOO, APRIL",12604475,,2023-03-15,M188075,45.0
19,2023-02-17,DCM51773720,MRO CORPORATION,12001913,,2023-03-15,182479,10.76
19,2023-02-17,DCC3812555,MOONLIGHT EXAMINATIONS LLC,12623068,,2023-03-15,186927,343.22
19,2023-02-15,396298,KELLY MIDWEST VENTURES LP,12141895,05,2023-03-15,185495,77.0
19,2023-02-15,397305,KELLY MIDWEST VENTURES LP,12141895,05,2023-03-15,185493,308.0
19,2023-02-16,DCM52999006,SCANSTAT TECHNOLOGIES LLC,12365139,01,2023-03-15,182559,13.06
19,2023-02-16,DCM52999005,HUMAN SERVICE AGENCY,12031085,,2023-03-15,182558,13.06
19,2023-02-16,DCM52888981,RURAL HEALTH CARE INC,12041219,20,2023-03-15,182554,35.0
12,2023-03-14,M1230253,"ROBERTS, KIMBERLY ANN",12099796,,2023-03-15,M188075,852.74
19,2023-02-15,399963,KELLY MIDWEST VENTURES LP,12141895,05,2023-03-15,185492,77.0
19,2023-03-06,IN1032079,A & B BUSINESS INC,12036980,,2023-03-15,182580,125.0
19,2023-03-06,VRM230308366740,"SCHUELKE, SAMANTHA",12687336,,2023-03-15,185571,250.0
19,2023-03-06,VRM230308367049,"STEFFEN, HAYSE R",12687227,,2023-03-15,185574,717.5
12,2023-03-14,M1230253,"BRUMBAUGH, LISA A",12455038,,2023-03-15,M188075,1465.52
19,2023-03-06,VRM230308367402,"MARTIN, BRENDA K",12588771,,2023-03-15,185585,156.36
19,2023-03-06,VRM230308370700,"HANSON, TANNER D",12686177,,2023-03-15,185563,250.0
19,2023-03-04,VRM230308368407,"VAN LIERE, SHERRY L",12586740,,2023-03-15,185554,1043.72
19,2023-03-06,VRM230308370701,"HANSON, TANNER D",12686177,,2023-03-15,185564,507.0
19,2023-03-06,VRM230308370873,"THIELBAR, BENJAMIN C",12693402,,2023-03-15,185576,650.0
11,2023-02-14,08A6-14F,HOLLAWAY BRIDGE & CULVERT INC,12663766,01,2023-03-15,187176,1008.41
11,2023-02-14,10258502,COLE PAPERS INC,12027125,,2023-03-15,184175,146.82
19,2023-02-15,DCM53019946,BLACK HILLS REGIONAL EYE INST,12053138,,2023-03-15,182460,13.06
19,2023-02-14,6380070614,ARAMARK UNIFORM SERVICE,12126178,03,2023-03-15,187338,5.03
19,2023-02-15,DCM52875487,MRO CORPORATION,12001913,,2023-03-15,182435,35.0
19,2023-02-28,20651,GOODWILL OF THE GREAT PLAINS,12024600,,2023-03-15,187055,2356.55
19,2023-02-27,DCM53933516,ORTHOTIC & PROSTHETIC SPECIALT,12053108,,2023-03-15,187968,13.06
19,2023-02-27,DCM53934461,RURAL HEALTH CARE INC,12041219,20,2023-03-15,187969,35.0
27,2023-03-01,14018450,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2023-03-15,185220,102.66
11,2023-02-24,24246,MONROE TRUCK EQUIPMENT INC,12404752,,2023-03-15,186595,578.37
19,2023-02-16,DCM53134902,HUMAN SERVICE AGENCY,12031085,,2023-03-15,182567,16.06
19,2023-02-28,9318867,STERLING INFOSYSTEMS INC,12204440,,2023-03-15,185541,74.48
19,2023-02-25,VRM230310370506,HUMAN SERVICE AGENCY,12031085,,2023-03-15,187039,1113.28
19,2023-02-28,6380074693,ARAMARK UNIFORM SERVICE,12126178,03,2023-03-15,187337,5.03
11,2023-02-24,3317077573,PITNEY BOWES GLOBAL FINANCIAL,12007463,,2023-03-15,186789,142.47
19,2023-02-25,VRM230310370662,HUMAN SERVICE AGENCY,12031085,,2023-03-15,187033,1164.76
19,2023-02-28,082301995,S ELLWEIN INC,12044712,,2023-03-15,185292,5.46
19,2023-02-25,VRM230310371452,HUMAN SERVICE AGENCY,12031085,,2023-03-15,187030,1113.28
19,2023-02-28,20653,GOODWILL OF THE GREAT PLAINS,12024600,,2023-03-15,185553,306.59
19,2023-02-28,23SC191008-FEB23,VALIANT LIVING INCORPORATED,12033857,03,2023-03-15,187991,1372.68
19,2023-02-15,DCM52794552,CIOX HEALTH LLC,12115581,01,2023-03-15,182431,18.53
19,2023-02-28,137116 (AG-2161),WATERTOWN SCHOOL DISTRICT,12055437,04,2023-03-15,185569,102.0
19,2023-02-28,13247,WEST RIVER TRANSIT AUTHORITY,12124836,,2023-03-15,185583,40.0
27,2023-03-01,3833385,WASTE CONNECTIONS OF SD INC,12037175,01,2023-03-15,187487,47.25
19,2023-02-27,DCM53702676,BLACK HILLS WORKS INC,12034968,05,2023-03-15,187942,13.06
18,2023-03-03,202300353,BEADLE COUNTY SHERIFF,12054686,03,2023-03-15,187747,1190.0
11,2023-02-24,808022486,APH STORES INC,12558584,23,2023-03-15,186601,12.75
19,2023-02-28,2520156612,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2023-03-15,187334,1.96
11,2023-02-23,196322,HYDRAULIC WORLD INC,12040660,,2023-03-15,186586,216.58
11,2023-02-23,196323,HYDRAULIC WORLD INC,12040660,,2023-03-15,186582,216.58
19,2023-02-16,VRM230308371834,SCANSTAT TECHNOLOGIES LLC,12365139,01,2023-03-15,185573,35.0
27,2023-03-06,23903092023,FOOTSTEPS COUNSELING LLC,12557964,,2023-03-15,187503,88.68
27,2023-03-06,23903092023,JACKSON RECOVERY CENTERS INC,12216352,,2023-03-15,187507,36.54
19,2023-02-28,75198537,INDEED INC,12288785,,2023-03-15,189132,150.0
12,2023-03-14,M1230253,PARKSTON SCHOOL DISTRICT 33-3,12055602,,2023-03-15,M188075,133.0
29,2023-02-20,8-044-56246,FEDEX,12117623,01,2023-03-15,187095,61.45
11,2022-12-27,2000705706E,AECOM TECHNICAL SERVICES INC,12398849,,2023-03-15,187169,1315.4
19,2023-02-27,DCM53821811,KALISPELL REGIONAL MEDICAL CTR,12165639,,2023-03-15,187947,25.0
288,2022-09-21,XBROOKINGS23,RABBIT RENTALS,12686915,,2023-03-15,065406,320.62
19,2023-02-28,VRM230310370153,CAREER ADVANTAGE,12035722,01,2023-03-15,187069,109.11
281,2023-03-10,2840457,"STANGELAND, GIANNAMARIA ELISE",12696535,,2023-03-15,187553,220.0
11,2023-02-27,40128996,TRI-STATE BATTERY CO,12006720,,2023-03-15,186548,610.8
19,2023-02-26,VRM230308369219,"THOMPSON, KEITH LEE",12508787,,2023-03-15,185555,177.88
19,2023-03-01,13280701T035,WASTE CONNECTIONS,12037175,05,2023-03-15,185969,5.71
11,2023-02-06,22008643.00-2,IMEG CORP,12595073,,2023-03-15,185690,1300.33
19,2023-03-01,14012942,GOLDEN WEST COMPANIES,12030103,03,2023-03-15,185299,16.02
11,2023-02-27,729030123,TM RURAL WATER DISTRICT,12038451,,2023-03-15,184945,128.75
19,2023-03-01,16213,HANDYMAN AL LLC,12695031,,2023-03-15,182581,7285.0
19,2023-02-27,036523,ISI LLC,12342347,,2023-03-15,185463,180.51
12,2023-02-28,SC12323C-273-1,"FEDDERS, PAMELA KAYE",12084915,,2023-03-15,188102,3000.0
11,2023-02-23,5PS0303802,BUTLER MACHINERY COMPANY,12027105,01,2023-03-15,187700,14.07
12,2023-02-28,75198537,INDEED INC,12288785,,2023-03-15,189132,21.89
11,2022-12-27,2000705706G,AECOM TECHNICAL SERVICES INC,12398849,,2023-03-15,187170,9099.1
12,2023-03-14,M1230253,"OYEN, LARISSA",12221391,,2023-03-15,M188075,230.72
19,2023-02-27,DCM53916261,CIOX HEALTH LLC,12115581,01,2023-03-15,187964,12.03
19,2023-02-27,DCM53905978,SANFORD  HEALTH,12198121,,2023-03-15,187960,13.06
11,2022-12-13,36910,ENNING PROPANE INC,12483474,,2023-03-15,184258,677.95
19,2023-02-28,23SC191018-JAN23,LIFE QUEST,12035739,,2023-03-15,187996,33458.65
19,2023-02-28,23SC191019-JAN23,HURON AREA CTR FR INDEPENDENCE,12034008,,2023-03-15,187988,3690.72
11,2023-02-24,5000304300223,CITY OF WEBSTER,12055200,,2023-03-15,184151,71.55
27,2023-03-01,2320301202301,SOUTHEASTERN BEHAVIORAL,12029954,,2023-03-15,185673,1950.0
11,2023-02-24,672309,LUXURY AUTO MALL OF SIOUX FALL,12048569,,2023-03-15,186596,45.32
19,2023-02-27,DCM53868187,CIOX HEALTH LLC,12115581,01,2023-03-15,187959,13.53
27,2023-03-01,3833355,WASTE CONNECTIONS OF SD INC,12037175,01,2023-03-15,186318,47.33
19,2023-02-27,DCM53855930,CIOX HEALTH LLC,12115581,01,2023-03-15,187954,30.53
27,2023-03-06,2390309202301,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2023-03-15,187501,2338.56
27,2023-03-06,IN1032165,A & B BUSINESS INC,12036980,,2023-03-15,186313,2.62
12,2023-02-24,SC12323C-269-1,SPEECH ASSOCIATES LLC,12175341,,2023-03-15,188099,3000.0
14,2023-03-01,605D020381030123,CENTURYLINK COMMUNICATIONS LLC,12188416,,2023-03-15,186128,85.28
19,2023-02-20,DCC3825457,BRIDGEWAY COUNSELING CENTER,12199554,,2023-03-15,186928,343.22
19,2023-02-15,DCM53113926,SACRED HEART HEALTH SERVICES,12029786,17,2023-03-15,182466,13.06
19,2023-03-08,036591,ISI LLC,12342347,,2023-03-15,187821,60.17
14,2023-03-01,17889,CALLAGHAN CARPET CLEANING,12169412,,2023-03-15,186095,260.0
14,2023-03-10,M1431177,HAMLIN COUNTY AUDITOR,12054615,07,2023-03-15,M186226,4622.72
19,2023-02-14,DCM51921167,SHARECARE HEALTH DATA SERVICES,12443553,02,2023-03-15,186968,10.76
19,2023-03-08,036596,ISI LLC,12342347,,2023-03-15,187767,60.17
14,2023-03-01,13287273T035,WASTE CONNECTIONS,12037175,05,2023-03-15,187442,417.42
19,2023-03-08,130290,"GAINES, RENEE",12615011,,2023-03-15,187085,50.0
19,2023-02-15,DCM53038761,MADISON PHYSICAL THERAPY LLC,12644641,,2023-03-15,182462,18.56
19,2023-03-07,VRM230308365529,DAKOTA MILESTONES,12034169,,2023-03-15,185604,569.25
19,2023-03-03,IN1031149,A & B BUSINESS INC,12036980,,2023-03-15,185466,72.52
12,2023-03-14,M1230253,ALISON MASS PT DPT CLT,12557057,,2023-03-15,M188075,1439.13
19,2023-03-03,VRM230308368220,LIFE QUEST,12035739,01,2023-03-15,185589,1292.85
19,2023-02-16,DCM51667729,MRO CORPORATION,12001913,,2023-03-15,182477,10.76
19,2023-02-15,399964,KELLY MIDWEST VENTURES LP,12141895,05,2023-03-15,185491,77.0
12,2023-03-09,SC12322C-366-14,NAMI SOUTH DAKOTA,12017732,02,2023-03-15,188108,709.58
19,2023-02-16,2520150979,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2023-03-15,187355,2.91
19,2023-03-03,VRM230309365985,SOUTH DAKOTA ACHIEVE,12012500,,2023-03-15,185539,113.86
19,2023-02-16,0738680,SUDS & DUDS INC,12049672,,2023-03-15,187349,4.18
19,2023-03-03,VRM230308369092,LIFE QUEST,12035739,01,2023-03-15,185592,14.23
14,2023-03-03,3231-166558,OREILLY AUTO ENTERPRISES LLC,12122577,,2023-03-15,186129,15.99
14,2023-03-03,436915,ACE STEEL & RECYCLING INC,12042436,,2023-03-15,186132,32.19
19,2023-02-16,0376039-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2023-03-15,185505,42.0
19,2023-02-15,DL13086,WEST RIVER FOUNDATION,12017568,02,2023-03-15,185560,678.83
12,2023-03-07,SC12323C-244-1,FAULKTON AREA SCHOOL 24-3,12055546,,2023-03-15,187146,275.21
19,2023-02-15,DCM52780934,CIOX HEALTH LLC,12115581,01,2023-03-15,182422,35.0
14,2023-03-01,318476,TWIN VALLEY TIRE,12041972,01,2023-03-15,186112,29.5
19,2023-03-03,IN1031137,A & B BUSINESS INC,12036980,,2023-03-15,185967,8.32
18,2023-03-06,4115272,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-03-15,186862,64.42
19,2023-03-07,VRM230309366381,"MEDEMA, ANDREA K",12545189,,2023-03-15,185532,1164.76
19,2023-02-28,9318867C,STERLING INFOSYSTEMS INC,12204440,,2023-03-15,185544,75.08
18,2023-03-03,INCENT2023-03,SEQUEL YOUTH SERVICES OF SD,12369849,02,2023-03-15,186265,1000.0
11,2023-02-23,47859,MOYLE PETROLEUM COMPANY,12030428,05,2023-03-15,186735,3851.01
18,2023-03-03,2477,WINNER CITY POLICE DEPT,12055263,03,2023-03-15,187743,1120.0
19,2023-02-25,VRM230313370662,HUMAN SERVICE AGENCY,12031085,,2023-03-15,187758,56.93
27,2023-03-06,1GPY-V4DP-3PVT,AMAZON CAPITAL SERVICES INC,12603089,,2023-03-15,187494,214.79
12,2023-02-23,SC12323C-274-1,"PECHOUS, REBECCA J",12387139,,2023-03-15,188103,2000.0
27,2023-03-02,IN4112116,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-03-15,186314A,398.33
19,2023-02-27,DCM53684052,HURON CLINIC FOUNDATION LTD,12056354,,2023-03-15,187936,20.06
27,2023-03-01,IN1030011,A & B BUSINESS INC,12036980,,2023-03-15,187480,1.96
27,2023-03-01,IN1030025,A & B BUSINESS INC,12036980,,2023-03-15,185216,3.5
19,2023-02-27,DCM53609375,AVERA MCKENNAN,12029758,65,2023-03-15,187929,13.06
27,2023-03-02,23503022023,ROBERTS COUNTY TREASURER,12055071,05,2023-03-15,185198,140.8
27,2023-03-02,23903092023,BLACK HILLS COUNSELING SVCS,12223611,,2023-03-15,187500,2265.48
29,2023-02-17,Z293-592,"ERICKSON, ROXANNE M",12166573,,2023-03-15,185276,174.42
19,2023-02-28,23SC195510-FEB23,BLACK HILLS SPECIAL SERVICES,12037282,,2023-03-15,187993,22863.95
27,2023-03-03,239,RONDA MILLER LAW OFFICE LLC,12257756,,2023-03-15,185670,2920.0
11,2022-12-30,35916,FELSBURG HOLT & ULLEVIG,12121713,,2023-03-15,185703,16501.27
12,2023-02-18,SDAK 0123,"CLAY, OMEGA",12013044,,2023-03-15,187423,588.5
19,2023-02-25,VRM230310371655,HUMAN SERVICE AGENCY,12031085,,2023-03-15,187021,1113.28
27,2023-03-03,IN1031320,A & B BUSINESS INC,12036980,,2023-03-15,186325,40.9
27,2023-03-03,SCN-119762,INNOVATIVE OFFICE SOLUTIONS,12550348,,2023-03-15,186330,-218.55
19,2023-01-31,23SC195512003851,COMMUNICATION SER FOR DEAF INC,12034090,06,2023-03-15,187982,28387.26
19,2023-01-31,DCM50136917,3 RIVERS MENTAL HEALTH SOLUTIO,12670275,,2023-03-15,186938,35.0
19,2023-03-01,VRM230308370144,LIFE QUEST,12035739,01,2023-03-15,185601,22.77
19,2023-02-15,DCM52882389,CIOX HEALTH LLC,12115581,01,2023-03-15,182439,35.0
19,2023-03-07,VRM230308372150,AVERA MCKENNAN,12029758,65,2023-03-15,185559,27.06
08,2023-02-28,2520156612,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2023-03-15,187334,11.74
08,2023-02-28,23SC08C600-FEB,INTERLAKES COMMUNITY ACTION PT,12031737,,2023-03-15,185955,1451.99
08,2023-03-06,23SC087304-JAN,EARLY CHILDHOOD CONNECTION,12047877,,2023-03-15,186004,629.37
19,2023-02-16,DCM52422144,SOUTHERN PLAINS BEHAVIORAL,12033134,,2023-03-15,182488,13.06
08,2023-03-03,23SC08C338-FEB,KINGDOM BOUNDARIES PRISON AFTC,12528763,,2023-03-15,185962,5940.0
19,2023-02-16,DCM52634711,MRO CORPORATION,12001913,,2023-03-15,182530,35.0
08,2023-03-03,INV10959863,MARCO TECHNOLOGIES LLC,12201534,,2023-03-15,185915,12.54
19,2023-02-16,DCM52692937,MRO CORPORATION,12001913,,2023-03-15,182538,10.76
08,2023-03-01,14005425,GOLDEN WEST COMPANIES,12030103,03,2023-03-15,185297,1133.74
19,2023-02-16,DCM52694652,MRO CORPORATION,12001913,,2023-03-15,182540,10.76
19,2023-02-16,DCM52785124,SHARECARE HEALTH DATA SERVICES,12443553,02,2023-03-15,186983,10.76
19,2023-02-16,DCM52871478,CIOX HEALTH LLC,12115581,01,2023-03-15,182553,35.0
19,2023-02-16,DCM53007102,CIOX HEALTH LLC,12115581,01,2023-03-15,182560,12.03
19,2023-02-16,DCM53048859,MRO CORPORATION,12001913,,2023-03-15,182563,10.76
18,2022-07-28,08-MATYD-36202,MORRIS INC,12034029,,2023-03-15,186292,96.54
19,2023-02-16,DCM52568073,PRAIRIE WINDS COUNSELING LLC,12668490,,2023-03-15,182528,13.06
19,2023-02-16,DCM52464253,CIOX HEALTH LLC,12115581,01,2023-03-15,182525,12.03
08,2023-03-01,OEINV-52308,ROSEBUD SIOUX TRIBE,12030277,07,2023-03-15,185308,121.33
08,2023-02-21,5122-2,SHERWIN-WILLIAMS COMPANY,12015810,04,2023-03-15,185940,41.84
19,2023-02-16,DCM51379924,MRO CORPORATION,12001913,,2023-03-15,182473,17.26
012,2023-02-28,222-12-07,RANDALL STANLEY ARCHITECTS,12171255,,2023-03-15,187194,16000.0
012,2023-02-27,39265-15,BANNER ASSOCIATES INC,12120999,01,2023-03-15,188157,3425.96
19,2023-02-16,DCC3722924,RADIOLOGY ASSOCIATES PROF LLC,12029822,01,2023-03-15,183849,85.93
